title,company,location,date,url,,,,,,
"Sr. Product Manager - CIEM (Cloud Infrastructure & Entitlement Management)
Sr. Product Manager - CIEM (Cloud Infrastructure & Entitlement Management) with verification",CrowdStrike,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4363197516/?eBP=CwEAAAGdpFBrrjMozd1dlWaIlLG_PqUTnqh0ICFhhlCM-21n33OdItmg-7vKaBKirfbOH-cbVW9tR9nTbQ2V4CdmxkYE2hPWX4dJ-K5QMnQqVEP5qGSpQHGdKSIBWgsrunLDF7skFEle737J0GMWqiK6WweL-nDuRIKJfaIeq9e7CKBk9wpWem30UPCn6aY8fJnGGkmkrmFMuUnoJWuKVa2TGcJW2QTthi7detVT2QE6l1El23n-4E7kHvC3m6QbYkNN6DgTwbWtEPwCRZuza_UcnWYTy1eqW363Z_CrOyTZ5EwHKh-UESNYtnmeYzfjK_NTw8H8qgweEEHlkEVBoricQDV3bLJa65q-PRawHCPprP3rpSRcoBo6FLsfmiqVUBzNU-rxOEdWWhNrNq3XzYDGCWugMf6VO1clWPKiyoECQIAn8CsDFAl_bBBAcu9uDy7UydWBWNgtvkORA_N-EyyLpsdTLzO859BN8ANxLH__kAIZgbXUJQ&refId=dwLb%2F2Dg02J8bR6U%2Fj39%2Bg%3D%3D&trackingId=5HGUExXQtz2jPpAzu2ldrA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Writing Specialist (Remote)
Writing Specialist (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403865311/?eBP=CwEAAAGdpFFIAVVSGKz6KEfTrnVM4yvSTho3BYsMS1Jz5n24Fw-WRuJIYumnstd4vaSp5_rCUiwY4iEMmmh8QygrQYsUyZCaFlySn6hJEIoEv7C9Hm7lsyL0a_LSuW7Lq79kw0os6_HEWm4fzzGcxDH0orckxnUkZly2wag8jYRfpvUJhQNBKiEInS8QRinOfy3r0tqY-84PlBaqYVPqCiSpM-rbtGxxC83p84jayV2RSi-rNV-Z-Xt3aHvc9rXqypvJCSTRwdqmXRfaxMSkPquQy40Z9MvX_LBLf5QVeYwbbpiWg-4hHohbx2IzIyYXMJ0K72qVo8BbO84iyCYzPgRdxcu6-lQsripM1kn0BCMp9skYQsiJcfkDEdGhvVL-EFILIxKVuV_Cl7_gc3QYXo7x0SMktrVBA7lND9fIDJi6g_30qFp-JjhoPbhC_ZSjRctBxa3Urd4XLj2JIfvyJEYPEGaQpMIOS_0e6aQ8EK1SV0QcOPA&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=EJTF8XB5fnByjvSsA4KeMg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Ai Product Manager - Remote
Ai Product Manager - Remote","YO IT Consulting
4 hours ago
Within the past 24 hours","Tel Aviv-Yafo, Tel Aviv District, Israel (Remote)",4/18/2026,https://www.linkedin.com/jobs/view/4403094482/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=lbkoCU5WUYtItmGh5VukIQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Indirect Procurement Expert Israel
Indirect Procurement Expert Israel with verification",Merck Group,"Rehovot, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4372150867/?eBP=CwEAAAGdpFFIAeQ7A9z7NxYPk3xzaQjFmigteeasizpF9Y2b3W6qtrQAQMB95OCnihofsVW_Y4vJgyvC8t3W9yiutFRUBpNyPZlYJKvdhV14tHuZzZ1Z2NyfULyIsY13k4iG15x7Kv_6Xg73EPVo91GFqpT3Y29dwHVXSF7v4kBbBqn5q2kELV5aXnA_hfCh-3wA-LG135nRfSTfcVbUlCNQelrAVEozSVfGyToVKSJkKcnsQTYwqPQUOYzwoAM_F7fUmQH6qiXka_O0-z4Q4W1Q_xAE27xWRn2A3s46um7jsdbWNeCVwcRKcc9_SPRCgGDM8v8j-gKERtla-1RmhPYi8j5xNtkc__97Q9BGHrVZvFcgH1BW_kblhpaOftXk8iHPhU7LY3rBBqF7rvCSEmQd3gryhXUbh_19dn__pFZ8mQ3Kq1L_Yfeqz94hnMJESov5lVBFouewHZOtMFDI_syYbUMxi2VmiOvX7ZLOVQB_THPj&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=CNuFI2v1JTVGRype0Vu3eA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Data Engineer - BI Team
Data Engineer - BI Team with verification",SysAid,"Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4401231310/?eBP=CwEAAAGdpFFIATH6Bhzjbjmk1ATLwUjqBxljaTayOc6QcGM7arvr9TtrjPADWn5kU7b4d3LfIOSwMbkdTpiOnBg61x_WkUjCLDXcAkkuMLxIlmxw4UVgiiPPgtM1zeWjcaxlPzTnwzu7unm9wLsFCJXUlWMUW6N9Wjh1ztgXLRoHRCZY2tiIoEiXNszL8jpgEu44oKZeowT78nyalmZdvyAN1g00G7NRwwyeWHUim3_EsR3L5iXHZejJSpZ_Oi7ck0yxtfWUYSaTQfgAUpxlccOTA96n3u40oaq7VZGVU4MT5W7NTpiFzHe5As7hMqegMTq9GuvamYTTWn7s4OHrAejAcId-m6pvBG5cpv3rNw1XXdED8GeTYxQTDP3OgpB8sKO5NYpBUug0j4PfzMGuIFgaod8dWhdjOhCBEPgfMqsrm2oGG6GBVuWj3zW9OFhWjzN1pNbFoqgrvIFQLNWCiQrDNcu0pM0yMfrxpvBjZ2XjUg&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=CYZxtddsVCEsCA%2BXhQTSbQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Microsoft 365 & Azure Specialist
Microsoft 365 & Azure Specialist",Michal Recruiting & Placement,"Shoham, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4403814735/?eBP=CwEAAAGdpFFIAX8pCtU4UvB2zE90R71OnOdJwblcvWxY1nZmnFYntnhz9t1bm59lVjrXjvncGsQ7r_5ap81sGH_aYbTDrBv6yC958YBNBuZxaJMXcqhOmk8fRm02ocp_gSFtMuCTGAncOy36OcKtNQC6g8SOkplTZ_hDd3InDqWnIzRXZGHZiy4LNeODThQZo3LWSKYMgiQH3qGO5WXGQNjHuDMdFvQBxU_XgHoE8tRY3tC10dDDmgRMfqxbjTo0Bg-9qUWtHhmsVBRruf85Cb5Xih8koOcS7HJG_KYX_98ZPzdUwkMQ3KS05AgcEETuBHIh46ktWRhV2Yv7jM4Evys5bRGHy2rtENqguuOEOz1exhxhapIf4_3hdpC3idi4AlSz24Ksi-eDw2Nd4SPvTG8cfZHRdmywHNl77YhJOrs3zvb9sHboafsEiee1efJzvY40d6qgaivDMdKyK7krNeKmI_5KVz1ESdrt-8udh4epKFSZrhAhrPSmvnnxmjjlc_Fz1g&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=jZr0wqdV4V0WE78IK7Vkuw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Threat Intelligence Analyst
Threat Intelligence Analyst with verification","Rush Street Interactive
1 school alum works here
1 Bar-Ilan University school alum works here
5 hours ago
Within the past 24 hours",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4336222115/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=wM4pX6CTR7IYzdPSrZ9HuQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Senior Director Brand, Israel
Senior Director Brand, Israel with verification",adidas,"Holon, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4351011372/?eBP=CwEAAAGdpFFIAa06cjXl8_6Cg14Z2PunMuHKChNzHHRW7vsVwaA0VVgpXkuRAUetN_VaafTgL6WQpt0gnfpf58-0KNhy7g8C2Yo6YVnVmyuWu8lXGtxJYJk8H2MzJg7JcWaxz_99kNwY4Mvd_GiSeJWoCdq4qHZPTzNK6Lv4hxgykxmjgTy_-7bmjIO3EGlAkFNYtwGKFDbN678tusseEbRn_HDkZ7ytsgBsIwXoA928vepp20wkjL0p3NbPYklMJAR5r3SZjeOKy3BiQRZ2EGGItuohYHpJpry-n4y9TM3_phC3Qgj79T2n2wMLKItTlYLUa-pik_xYzBlDA_pUaqBJ_z509BEkiFNWFO6d8ar1RP6WV8o3spFHyxS4GLco_ty51Pi52tq_EjSs2EnrDRaNj0pg0pfh-xXw33YAeY-aJ9Wy72xNJRQUd3Gh-b3mgAsPh3NipLcekPhvOIS0s3wl7FF_QWpqaXUvZ_2lXBMSGJXDXu8&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=xETcO66OQcZ%2FTjH3lmmZ8A%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Global Network Partner
Global Network Partner",INSECOGO® Worldwide Search & Executive Consultants GmbH,EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403832390/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=56abeAIMP3eoj8r2%2FhQ2Gg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Tactiacal Buyer
Tactiacal Buyer with verification",U.P.PRO,"Yoqneam Illit, North District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4403834537/?eBP=CwEAAAGdpFFIAZUAX2z5WKucqnwo43aj0QHxlCVjHYNLUdc4VsC3ivSYFrblWma1dKeNT5Q34UkVafFw_vwh0868Di-0Cm1JaR0sGloXLVPxP4PCx9EkbodTtBXKcUy4vr1Kd-mxX3cHoX-StRMly7hWHB0A4vwGJhbXY8oFhh2WFyRDKP8xr39fLrpaAtlHJ95YwIs1j64ASa5q_4BbqO18i6_-5bF-O96QGYZiVJkDf-hBsWQHkjBzvB_jdO5tnuLZ846LVxKmaFiqoNLFoyb-FLt2g-A3ckk2xitNuSDto93xFTOGXSR9WPJyrc7-qWdrFDKMArgdnfFkNlxaoSALgSCba2EY3-LF5qY8RX5SnrTC9wRKZ95v1HQiIyMuLoDHgt2GydBxYQwrD7sItD7aAWG0Bpa10WvM29wLNttjb4Y2e5NuE3I_6fLAvg9YmrX774AALpvsao--z9xBtUAzlAygHEubQ89_L79Ki7NWwsJEbfjGSQ&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=mY4a42Hag0Maw5MuRN5qSQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Data Engineering Team Lead
Data Engineering Team Lead",Fiverr,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4380455127/?eBP=CwEAAAGdpFFIAcTvUlRJmTugT0eAiMTBPxJtN-61MrWYB-uNg86fVDHNLfr69w5Pze_V1657exTUHJI2iJLoO2FK3IJTsuqFV4W-ACI5CqMWOtu2tmC1sYk0WdagncZchwTs0zJEXbpoGiln1NYDPwGQ_KCsAhWx6rWMto_wdOwoDgsi_UntZiPDYq8N-hq9PRN9GFTo8Phnw4J5kV2FJcpcvwyOCPrfxr4nmawTQDohdZYZNsmOtQ4dJ1GpPDaYpkD_pARXRBvuP7J4l7BgspKS5sM9mkb3x9z2go_UBaKAuEVLue7N50BfpDc9hHtHXHqujREwH5a1wP84abWMaf_a-cP5bbri5HvMivZnOODhi0F2qHu3dNNm7WQpIRB_loArsKyE8zkveF1fsu9aa0G0oFDbxgLpn6WmJdqzGtNkvAM7Eu0nhAL1WmaimiKVFnh9AX6gaUPMFa1ykCQsryOIbrxV1x2TBcRLIbI7JQfmXWw8&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=J8XVOp7pEtU3wY6310%2BfjA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Senior Consultant (MBB & Top-Tier Firms) - Freelance AI Project
Senior Consultant (MBB & Top-Tier Firms) - Freelance AI Project",Mindrift,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403833362/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=XP%2FQIhk673%2F6i20tJf96lg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"חומרן/ית עיבוד שבבי
חומרן/ית עיבוד שבבי with verification",PepsiCo,"Rahat, South District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4401236211/?eBP=CwEAAAGdpFFIAW-_zQqg_msRKMvlsy2Xawesljf44mYqCKIarW_SSqgUgtQ7BQAeQxsQSQxNs2RevUbIV--mt4KmSphFyJmo-p4_cobyWQDL5AwhDYeHkAIxHKr3eHsy36Zxpt8OrpqjknrSmIuJNGALgw8D5iZqRR5EeBMxgzslQ6qkzspi-BBYvHQ2INpRkxO8dBIbUvF4h4V9dv25oD4UbNIFgG4kFeejvZxvhAr26suL4mEAwpueibkZjhdEJuCP8osKhc-BsXaaXMrX-p49eYIGDEqEfeRmEVymux_U7Eaz6SxjJm2isJ99PkVhIIsD-554BV1cmtxtRA0kzUfZevfZ3cVBRUnRwQknV1B-9COhFJUAqmdde7CFHdXeWfJpj4D-9AfeKuNuk8HHJ1KdpZHva0cZK5K6md6K6vB0ARR2PSewES4nfa9-aHy8Ys0xSchvpElE46mnHiBUlIysgb-_X7SoAUzX_b80KUVrCIQqomE&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=s9wWYOqj%2BHD1LGPjFjV%2BQw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Head of Design
Head of Design with verification",HoneyBook,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4225314525/?eBP=CwEAAAGdpFFIAcChX9JkIF8jpSIGpY4ZyzCq92cakqRFpXeT2bYJ2FVD2YIY4_xCd2ol9PKmcM5H8JUN17g0eo_ztd4ezlFFxc6IfJECU3CYWPof-pdziYC7PssWhwF2UsD8tdSDtvc345-6HclbAmq5QnUImkgw3w-Nw7sv7hr3W6-6sJMbGFU7zmddPJYju36jIp6bxZ9motSEgbr7aC_38QWPuTDxRN1gyK10a1FLp-zLLGTdGr-pVa5thnvIkIZcspIoWJGMA4dHHoweyHPRKF5sS1yh-1Rd5bnMjbr0Ua-BbDaOgn3Ylb7Vex00pyIXyyoIQU_s9JfwestHD16oeR3hBIX9IFO4LRRqO3OXbm3BDkVH4Pd0FNwEWIC9dPv-wRjDkxrDBj_yb70Aof2Z_oJhKU1AAveHe_16VRk8uzjKpufN97ju2ju0Ca6KMVFEBZ_qTHegmkEpUWON2zDsXqGbKwfmkeJMbpT4Xx5pi6us&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=Fep7YmpxHV9JVcfUBob5JQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Client Solutions Manager (Domestic Market) - Israel
Client Solutions Manager (Domestic Market) - Israel with verification",TikTok,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4403849285/?eBP=CwEAAAGdpFFIAb4JTxeukdN9qgrId3fKGwj_59hKoC9QUedzTn_HYo_sbFD0718iZnO5AvkYkPToOFEVu2d5aTcOFZGu_s5o_IqRsiDMcVXw5BdHGA5TWRClDaYjj81JPuDPiPfoz6gC6dl46EIwB5zSFpIh-RkGiZ55jrMfs2CZ96RvpXimLD5LyUz7IncEL65Y0q0yTEedbp-YKE9nbHcjpNZ39fO7UDNnc_3bz5VTA_A-nz_U7yC2cUVMn75MD76KNDD11nO2VeKgTLIheDTbtgzRtj2FsWXnBvTA9x6JsPsc9VUfRjpPLqrJBzmalScml4MlmboTewsXW87qZBAnd8sp9X1IflPBt13N3VzUgwwp7bBnZQyeWwQrEUlYDY2tgtjJIqd0J7L2UtpWnr1tDwcGaDST8VMtkF7IHBHyaeqtmUn2Q3V-QMsnpptlGtpHdLeBIAPL3U7DcWo6mYf9zzM5lld14oE9jmgtIzrh4XrCrsU&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=pUnjRoZUGRMHjEFPVAKWqQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Lead/Manager Economy and Systems Designer
Lead/Manager Economy and Systems Designer with verification",Scopely,"Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4295008793/?eBP=CwEAAAGdpFFIAVa0tz8wHy4GBlcMtpAxgaVcKHTdP_qn40XY00Irie6xZoYqrAaHTCPUcucUu-gUQ36P-NtttKhHXtVXh4DbHcsuFi7z_6ehSrvW7VDhgy2PyKlGmIxTn0x_S0ZFbPBXRTVh940HTdbsWpYw2vvVVKQIfvP33SNfrDWBmDAYg-4C8c7xrg9_RX_gym9ky9e5gVvTZ0h6WeXN9xIWDcFtTIp2nlci1T-pXI7JFCXCM7mv3vk6exwF_PQZutJPSMA7-k9nu0LLFLQfa7S8AHCvGKb_zmQYqwHKgJRrkiZt8ZVxZsyfNEj2kqpmWdCTU6NY2ozKZWP1Z5HhAOWNrh4ZLx-N9trtKYD7yefQXnYegYMNQnbLYRBJhu-hMqWwisW6nFI6tuoYx7NLfl92K2-hjEGI954_aMzYj2uq187jW5j_7PREJvfzB0I4VGXvgfPmqTO67M6ZrwznqUaamgopXQYjELuUQZsXX8oz&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=htr618TI5AAashAiaQ1ugA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Senior System Analyst
Senior System Analyst with verification",Shavit Software,"Rishon LeZion, Center District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4403865421/?eBP=CwEAAAGdpFFIAV_4nCGSbss6LRNwuOgjUTOhNOO_3s_xxFgo0d137JpQPMNrGitdMpDjeVy6wikp5Vk6OoI20DkoeI9P83f3NBTihw39BxoqwXwUN2dctZI7c85JnUQl8slt0lCXMTT6kaxVnHiyBoC7pCohE8J_a_9J01Yudh1y9flrrrKwGgNC-HQ1bbqVv_zmGvpa3FqPgrRdTtOixLHsFq8mk4eJdn-EwZsBNQ560yn6yyWdB_DlhK4_CvKNyMnlNJPIy1wZth_W3ZWEUtgojhUQBw351KPV8jkpKVWRzjUtOqPrxtXs0OeQ-pnYEzLWAvv3bG77r0uhzD4nbeIffwtqNuhy3AFVJOhJTKVE7JfkoFHkJLzhRl-Qdd4VDcZ3edqzZKOEm3ImYdYiyCgayxVk5xvP-1RYAOUkaddZi-c47C3a8NSEE-Jn_OhX1Sq9Kv6A_eQqmHxbJsg-H_GmubJyXXYk6tSuibLBY-utkYWH-VI&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=RsKvCuTqlxtrLrA%2FQWFPaA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"P&C Generalist Associate
P&C Generalist Associate with verification",JTI,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4403813849/?eBP=CwEAAAGdpFFIAeJJb35EO0bhH4UsO1Bez92s8XtDKfqj-eUuNwGkSexzmWOhhQaCTx3ANrVKodIrkasR1i37IKwWHukgC07qnchk-giGy35MxfDTLc3xEwo_JkVyEroerX55k6auVwzGAb5voJCMTV_Q9FtKboIpHZOw4eU8ZH-nrbtNWzTluT3WfkrEKnxNLrNbShR15per3ZV6L__rrUnCzVVQjcSWprr16tBj7AykfMfOEVT5dsw30Q2Zj7aPP8erL9juYJMtGHY8esEG8CM_2PDbKmng6afmtkkAIf9JiJXVZflhdjisHXkbBc8RgK1Het1zqGMmgoGbkyQyc9se-MJoBRncm5NZRhPFDI1P6ZfbhUnFx38p9TiEaqOIVPq_tZcVvl6QdFj9qCp27NyaXoid_EGHpfOv4hfwxVdLwhto30OHyuLYiH3AdpHkAFDPElMOvkEAVBx-SguBZgkNzS17rv-N7Eo8Er_gXNgUKnrYs7o&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=ur6yv3ZLobu%2FCgqORAJ%2Fdw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"מומחה Cloud Solution & Automation Specialist
מומחה Cloud Solution & Automation Specialist",limorcareer/limor malkieli,"Shoham, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4403030309/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=b%2FI7oxg2wrLbuclOMvjJ3A%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Facilities Operations Specialist
Facilities Operations Specialist with verification",Cato Networks,"Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4350776368/?eBP=CwEAAAGdpFFIAQzIAa2bJbkUvBVeCxtR-Qul15srx6lFt7LACUVkc2O-LBTXx7OPNr2z7ElzG6HWwTQEUi-YkW23TUDUIkHLCfAK1F0HprMWzJ5jI3xkFdfu-2lqzJoJ72BA6m4d1QVNW7gDQKsNZy5Q08xXaHHjxqH1ZbzSf2wR2SCs0vXv_ZqEoSPR8kPMlOAioaRqskeBKNil8izf__NlShV0ZO4d1iBjHog-4IsuYH-zGTDaJF83-ONZYurWq5RZUqrixCYXjwV4SepwGQ2WQ_bpOD5aCNCTJ_ptMgeMrrwk8PXWYdhDruGO4j2CGcpyliHk1FT9CXrtAIWIV2ScbT4PC40qSwAV2P_rm-8FkGi3_1Dg5P_N7CLwF6KzLdb-BZi3tgFpr1Bo1g0R31mkF8-0NwjYBcQF976XHVErcI4lDohUnkfkkyk_4NVgFteZcEIj6gTw3-lO_PqN3E6a5TuDv9a11zhnjZTI6LKXArrH&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=VkEzZPrGSNa4VMHvQTuNdw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Executive Assistant - Part-Time (40%)
Executive Assistant - Part-Time (40%)",Starwell Holdings,"Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4403837811/?eBP=CwEAAAGdpFFIAa497iI8bfo62gjtgu4mt7cIOqJ1M9-D4fUWKaGBCwdx7NcDwbeCn9gsLjS3pUTRwGW_FkdGdLY0sui1R-SX3MNzVXM6ZK_Qju8AcueYdgWp2s042DRjmaCkBWdc4UzXZCHIYHdrvmDbXKOVEvHrysRC2KqzZIdwY7OYK8W7XHvVY0ZpZPe8t1faLl4n1flogkpu3hD3ednD_DUDZgalT-bA4mKmCNesxgZOe7-nuFEqKvCmwiciC_UOzH46WWlq4pCKheUi36sBQq1VfOLH5RVTtAKVoZ--JFv-bOwFpDEwp70nYDN6OvoM1zVDdlSvKoJvoK6jAMNxrokWlxh4UNHSoR5lzbpJgIrTjo9ydoLyLJT23EpcfHJI4sNGrLkTBTM-7iqVTa5A35k4AZszi6JCVlwKCAQP_wABfMFWnFIe3E-eJ74NdX0iol22X828G-xCF9OZj3n6WqzFWqGro7ab4qdNwlD0t6Y1eE6HKOsswK17VUrBhuNqUWs&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=L%2BM4s877w79lJUnZH%2BXusQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Threat Intelligence Researcher- CTI
Threat Intelligence Researcher- CTI",Dream,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4337033889/?eBP=CwEAAAGdpFFIAXPqNwfp_8c7-Yw71eF1SmBUQIgQH1b3ixiGXswoAn0KQodMROx_KNG99BUoanZCBwM3OJ15CAHIb3mPAYEuVrJ7OG6yCizRe4Lj5ddsT8wzmBeZy_OZFNO0RN1u9gj6UYn1hvkwXJIFMTxNsKkLctn_BW2-N_sS_POFWoHnCLEvpDFBMd8S_BWHV8t9uo01vYR-qMsywgLUjEE3KcHjEBRbTXn8GdWfd2BnBGLDNWUK6CYR8jStELoXxicDgkqskoYGLgFsqSycFbackOY9uJJipU7jPdzYa1DRt4I1CAeM21sv6_RLcgKgH3SA1wa0_SQcRV69DxSAWsgyUDMPlQV1m8QQUyiJPnKmp9Niq6HheB-d_m1dkQuZPswbyFBY31rAEDIyPi7OACvWSCXtsXYWQ6FrsLrsKKa5AMA9ePVYbOLL9WWFb9cWj6gU4rnK2QhY-Lnvo9l035vf5kTb4czAi4xZ4_KU5Ocq-rE&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=Ox7AxZikFOnjUd7MTdBmDg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Regulatory Reporting Manager
Regulatory Reporting Manager with verification",Revolut,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4362670096/?eBP=CwEAAAGdpFFIAVOhL68zHq-LtxmNFYdCZkko5y57lQbcYEzWV_dcVFK5-UFy64Ix1QQMfmycDCkl7JwbICTdToPZDxpOONcS6DWaGLU1f2bToYF0MzBC-IfZhAp_6sV0WCHVKaBhL62CGYmKkKOB7kdQhZFTISWvgPdPoJerh6Uu9CNwloE7ujqbM-uObbncQ5DhMvTwjqzQ1pjeD6-UXdrFbPaXD2RELZHu7qy3W6ajbLS2Ll7zf6WiiMO75wl-4BSoV_MbNfSnWQt6f4q_Jcz4MdflVP09I4n9pnlA772kWhikbDX_aXfKl1KpS6nMgWPZxqOfPTu7T1vrHMP9bDIFj4wq9MH2PqDb4nQni_jHHZ3X5zjLrA4DqMlr99FJeVVZEf-0m-HuncnzyYauE9E3NrEbrZ1UnThQYFem5yA8kOKEu79olTc4i1vo8xn2hLx4HCt7j1cg8o63syLlN47y8V0R-fkzEnOYarOd_dFrgLL5p0U&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=QiM2VY8EO6ALiSdvUuLovA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Creators Student Program- SPM (Product Manager Track)
Creators Student Program- SPM (Product Manager Track)",Wix,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4403847486/?eBP=CwEAAAGdpFFIAuVRmCOVbSrYBugpU6aL4899Goo3CVLelXXX0Wv5YnBuEKCWFr_Esg5k9p6OtzImsjHu52SLvU-2Ex-898jD-nHDdAvST7pVUb5NKz8rZ0Cz8kwlf9J0MXq_J0wds2DnNtnr9ldh1O5_Nxkt9oa_lDfiKZb2RmZKABCvhizV0PObrbw_F-If8wj7JF-jab0hHHDW28USrqm7-vQbI3fN05HCaCeZXboZ6DeJwRBZ69KtV7n9BYg5RaqbzChAx48jdCjPLDzt_RDiPnWt69kHN8YmnGL7NkiS6F0G4y_hSKg1cb2sd1-wdgtL6CqPm_AxYHv_D3siRgNIDqPvlWlzfVw8Z5EBT3PcjqkM5bl0fvJlSsP1izyyt-80fhAEGmOYHlUUyUGT2-Qz10B33gN78GiFBPlvxInmulliO8VWM5GeqDeZ2y12gFNITZVRr465tV6aAfsIVLIGTuMiJNafpSA_GNRfC1rYnAHrb3c&refId=SMx2ST%2BSBYH4s4gw6Xr%2BLg%3D%3D&trackingId=aYU9fVh82ecYIiRTEaFGTQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
